Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Customer_Status_Predicted
46886-UTT,Female,65,No,Uttar Pradesh,0,22,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.6500015258789,142.35000610351562,0.0,0,25.040000915527344,167.38999938964844,Churned,Competitor,Competitor had better devices,1
46946-UTT,Female,42,Yes,Uttar Pradesh,0,11,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,92.3499984741211,2602.89990234375,0.0,0,1054.47998046875,3657.3798828125,Churned,Price,Lack of affordable download/upload speed,1
46986-DEL,Female,52,Yes,Delhi,4,17,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.5,362.20001220703125,0.0,0,29.559999465942383,391.760009765625,Churned,Competitor,Competitor made better offer,1
47005-TAM,Male,51,Yes,Tamil Nadu,5,28,Deal 5,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,24.100000381469727,259.79998779296875,0.0,0,0.0,259.79998779296875,Churned,Competitor,Competitor offered more data,1
47045-TAM,Male,74,No,Tamil Nadu,13,20,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.0,73.0,0.0,0,20.549999237060547,93.55000305175781,Churned,Competitor,Competitor offered more data,1
47080-HAR,Female,49,Yes,Haryana,11,18,Deal 4,No,,Yes,DSL,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,29.5,255.25,0.0,40,0.0,295.25,Churned,Dissatisfaction,Service dissatisfaction,1
47094-MAD,Male,27,No,Madhya Pradesh,11,6,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76.5,162.4499969482422,0.0,0,34.439998626708984,196.88999938964844,Churned,Other,Don't know,1
47133-ODI,Female,60,Yes,Odisha,15,8,,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.599998474121094,122.69999694824219,0.0,0,46.77000045776367,169.47000122070312,Joined,,,1
47178-KAR,Female,26,Yes,Karnataka,2,9,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.400001525878906,44.400001525878906,0.0,0,7.139999866485596,51.540000915527344,Churned,Attitude,Attitude of service provider,1
47183-TAM,Female,27,Yes,Tamil Nadu,14,26,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,79.69999694824219,165.0,0.0,0,57.720001220703125,222.72000122070312,Churned,Competitor,Competitor had better devices,1
47240-DEL,Male,28,No,Delhi,4,32,Deal 3,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,73.9000015258789,2405.050048828125,0.0,0,1099.56005859375,3504.610107421875,Churned,Competitor,Competitor had better devices,1
47359-UTT,Female,43,Yes,Uttar Pradesh,15,25,Deal 4,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,89.4000015258789,1132.3499755859375,0.0,0,111.66999816894531,1244.02001953125,Churned,Competitor,Competitor had better devices,1
47429-UTT,Female,57,Yes,Uttar Pradesh,13,3,,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,118.3499984741211,7804.14990234375,0.0,0,1518.219970703125,9322.3701171875,Churned,Competitor,Competitor had better devices,1
47437-AND,Female,81,No,Andhra Pradesh,10,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.69999694824219,560.8499755859375,0.0,0,119.12000274658203,679.969970703125,Churned,Dissatisfaction,Product dissatisfaction,1
47492-AND,Female,30,Yes,Andhra Pradesh,15,24,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.149999618530273,20.149999618530273,0.0,0,18.6299991607666,38.779998779296875,Joined,,,1
47504-HAR,Male,27,No,Haryana,14,33,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.80000305175781,3046.050048828125,0.0,0,136.9199981689453,3182.969970703125,Churned,Other,Moved,1
47511-AND,Female,65,No,Andhra Pradesh,1,20,Deal 3,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.75,1338.1500244140625,0.0,0,414.4800109863281,1752.6300048828125,Churned,Attitude,Attitude of support person,1
47518-RAJ,Female,35,Yes,Rajasthan,12,29,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,21.0,21.0,0.0,0,16.65999984741211,37.65999984741211,Churned,Attitude,Attitude of support person,1
47562-UTT,Male,64,No,Uttar Pradesh,15,33,Deal 3,No,,Yes,DSL,No,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,36.5,1032.0,0.0,30,0.0,1062.0,Churned,Dissatisfaction,Product dissatisfaction,1
47567-JAM,Female,74,Yes,Jammu & Kashmir,10,11,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.05000305175781,318.5,0.0,0,150.25,468.75,Churned,Competitor,Competitor made better offer,1
47611-WES,Male,25,No,West Bengal,4,31,,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,55.25,55.25,0.0,60,39.189998626708984,154.44000244140625,Joined,,,1
47612-AND,Female,58,Yes,Andhra Pradesh,10,35,,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,105.0999984741211,1582.75,0.0,0,335.8500061035156,1918.5999755859375,Churned,Competitor,Competitor made better offer,1
47613-AND,Male,48,No,Andhra Pradesh,10,9,Deal 5,Yes,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,55.29999923706055,324.25,0.0,0,11.15999984741211,335.4100036621094,Churned,Competitor,Competitor made better offer,1
47624-TAM,Female,62,Yes,Tamil Nadu,7,29,,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,-5.0,189.10000610351562,0.0,0,100.58999633789062,289.69000244140625,Joined,,,1
47692-ODI,Male,76,Yes,Odisha,10,2,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.8499984741211,156.39999389648438,0.0,0,90.81999969482422,247.22000122070312,Churned,Competitor,Competitor made better offer,1
47708-TAM,Female,25,No,Tamil Nadu,14,26,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.5,3762.0,0.0,0,1342.72998046875,5104.72998046875,Churned,Competitor,Competitor made better offer,1
47737-UTT,Male,42,No,Uttar Pradesh,15,25,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.649999618530273,19.649999618530273,0.0,0,16.90999984741211,36.560001373291016,Joined,,,1
47767-BIH,Female,22,Yes,Bihar,0,1,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,81.0,340.8500061035156,0.0,50,86.4800033569336,477.3299865722656,Churned,Dissatisfaction,Limited range of services,1
47841-GUJ,Male,61,No,Gujarat,9,23,,Yes,No,Yes,Cable,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.70000076293945,55.70000076293945,0.0,0,48.220001220703125,103.91999816894531,Churned,Dissatisfaction,Product dissatisfaction,1
47895-TAM,Male,65,Yes,Tamil Nadu,6,28,Deal 5,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4000015258789,74.4000015258789,0.0,0,11.079999923706055,85.4800033569336,Churned,Price,Price too high,1
47929-AND,Male,50,No,Andhra Pradesh,4,13,Deal 4,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,51.54999923706055,765.5,0.0,20,47.25,832.75,Churned,Attitude,Attitude of support person,1
47952-JHA,Female,18,No,Jharkhand,6,5,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,Yes,No,Month-to-Month,No,Bank Withdrawal,86.19999694824219,1270.199951171875,0.0,100,300.45001220703125,1670.6500244140625,Churned,Dissatisfaction,Lack of self-service on Website,1
47957-GUJ,Female,26,No,Gujarat,4,2,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.450000762939453,20.450000762939453,0.0,0,42.16999816894531,62.619998931884766,Joined,,,1
47967-TAM,Female,26,Yes,Tamil Nadu,8,32,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05000305175781,333.54998779296875,0.0,0,166.8800048828125,500.42999267578125,Churned,Competitor,Competitor offered higher download speeds,1
48001-GUJ,Female,57,No,Gujarat,5,33,,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.5,3242.5,0.0,0,736.7999877929688,3979.300048828125,Stayed,Others,Others,1
48018-RAJ,Male,39,No,Rajasthan,1,14,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.549999237060547,19.549999237060547,0.0,0,30.6299991607666,50.18000030517578,Joined,,,1
48043-BIH,Female,20,Yes,Bihar,3,4,,Yes,No,Yes,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,83.30000305175781,1845.9000244140625,0.0,0,88.22000122070312,1934.1199951171875,Churned,Competitor,Competitor had better devices,1
48051-GUJ,Female,49,Yes,Gujarat,0,36,,No,,Yes,DSL,No,No,No,No,No,No,No,Yes,One Year,No,Credit Card,25.850000381469727,25.850000381469727,0.0,0,0.0,25.850000381469727,Joined,,,1
48088-JAM,Female,32,No,Jammu & Kashmir,1,26,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.25,2755.35009765625,0.0,0,901.7999877929688,3657.14990234375,Churned,Competitor,Competitor made better offer,1
48163-AND,Male,70,No,Andhra Pradesh,7,1,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,Credit Card,90.05000305175781,4547.25,0.0,0,1123.0799560546875,5670.330078125,Churned,Competitor,Competitor made better offer,1
48222-WES,Male,22,No,West Bengal,5,11,,Yes,No,Yes,Cable,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,65.4000015258789,2498.39990234375,0.0,0,954.3599853515625,3452.760009765625,Churned,Other,Don't know,1
48317-TEL,Female,34,No,Telangana,9,11,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.600000381469727,59.75,0.0,0,39.84000015258789,99.58999633789062,Churned,Attitude,Attitude of support person,1
48330-UTT,Female,60,Yes,Uttar Pradesh,1,34,,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,918.5999755859375,0.0,0,438.3900146484375,1356.989990234375,Churned,Competitor,Competitor had better devices,1
48450-UTT,Male,66,Yes,Uttar Pradesh,6,11,Deal 5,Yes,No,Yes,Fiber Optic,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,88.30000305175781,273.75,0.0,0,77.30999755859375,351.05999755859375,Churned,Attitude,Attitude of support person,1
48489-TAM,Female,62,Yes,Tamil Nadu,15,28,Deal 3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,70.0,2416.10009765625,11.0,0,158.44000244140625,2563.5400390625,Churned,Competitor,Competitor offered more data,1
48559-UTT,Male,61,No,Uttar Pradesh,9,14,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,44.95000076293945,431.0,0.0,10,25.920000076293945,466.9200134277344,Churned,Competitor,Competitor had better devices,1
48598-MAD,Female,71,Yes,Madhya Pradesh,12,1,,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Credit Card,95.25,4424.2001953125,0.0,0,281.9800109863281,4706.18017578125,Churned,Competitor,Competitor had better devices,1
48712-GUJ,Female,56,Yes,Gujarat,1,2,Deal 5,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.400001525878906,44.400001525878906,0.0,0,26.530000686645508,70.93000030517578,Churned,Attitude,Attitude of support person,1
48857-UTT,Male,54,Yes,Uttar Pradesh,15,17,Deal 4,No,,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,33.5,600.0,0.0,0,0.0,600.0,Churned,Dissatisfaction,Product dissatisfaction,1
48928-HAR,Female,43,No,Haryana,5,33,Deal 4,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.19999694824219,1060.5999755859375,0.0,0,460.20001220703125,1520.800048828125,Churned,Attitude,Attitude of support person,1
48939-BIH,Female,38,Yes,Bihar,1,6,,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,49.95000076293945,49.95000076293945,0.0,0,44.97999954223633,94.93000030517578,Joined,,,1
49082-UTT,Male,31,Yes,Uttar Pradesh,10,22,Deal 5,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.69999694824219,293.6499938964844,0.0,0,98.27999877929688,391.92999267578125,Churned,Attitude,Attitude of service provider,1
49119-KAR,Female,43,No,Karnataka,15,27,Deal 4,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.05000305175781,1148.0999755859375,0.0,0,536.52001953125,1684.6199951171875,Churned,Attitude,Attitude of support person,1
49138-UTT,Female,56,No,Uttar Pradesh,5,36,Deal 4,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.95000076293945,734.3499755859375,0.0,0,247.64999389648438,982.0,Churned,Competitor,Competitor had better devices,1
49184-JAM,Female,68,Yes,Jammu & Kashmir,2,4,Deal 5,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.8499984741211,90.8499984741211,0.0,0,8.5600004196167,99.41000366210938,Churned,Competitor,Competitor made better offer,1
49201-GUJ,Female,37,No,Gujarat,11,30,,No,,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.899999618530273,29.899999618530273,0.0,0,0.0,29.899999618530273,Joined,,,1
49241-KAR,Female,30,Yes,Karnataka,7,3,Deal 5,Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,60.099998474121094,60.099998474121094,0.0,0,23.6299991607666,83.7300033569336,Churned,Competitor,Competitor had better devices,1
49243-PUN,Female,78,No,Punjab,2,8,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,86.8499984741211,156.35000610351562,0.0,40,8.380000114440918,204.72999572753906,Churned,Competitor,Competitor had better devices,1
49244-HAR,Male,33,Yes,Haryana,4,9,,Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,53.849998474121094,108.1500015258789,0.0,0,20.940000534057617,129.08999633789062,Churned,Competitor,Competitor made better offer,1
49251-TAM,Female,44,No,Tamil Nadu,5,16,Deal 5,No,,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,33.650001525878906,137.85000610351562,0.0,0,0.0,137.85000610351562,Churned,Attitude,Attitude of service provider,1
49265-BIH,Female,18,Yes,Bihar,4,4,Deal 5,Yes,No,Yes,Cable,Yes,No,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,55.900001525878906,157.5500030517578,0.0,0,99.83999633789062,257.3900146484375,Joined,,,1
49304-KAR,Female,32,Yes,Karnataka,6,33,,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.79999923706055,49.79999923706055,0.0,0,3.9700000286102295,53.77000045776367,Joined,,,1
49309-UTT,Female,49,No,Uttarakhand,2,30,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.8499984741211,3365.85009765625,0.0,0,2112.590087890625,5478.43994140625,Churned,Price,Lack of affordable download/upload speed,1
49350-UTT,Female,36,No,Uttar Pradesh,1,1,Deal 5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,71.0999984741211,71.0999984741211,0.0,0,10.1899995803833,81.29000091552734,Churned,Competitor,Competitor made better offer,1
49430-WES,Female,44,No,West Bengal,15,30,Deal 5,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.4000015258789,160.8000030517578,0.0,0,83.27999877929688,244.0800018310547,Churned,Price,Lack of affordable download/upload speed,1
49610-HAR,Female,30,Yes,Haryana,7,23,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,74.1500015258789,811.7999877929688,0.0,0,292.3999938964844,1104.199951171875,Churned,Attitude,Attitude of support person,1
49649-UTT,Male,69,Yes,Uttar Pradesh,8,15,Deal 3,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,105.75,2710.25,0.0,90,32.7599983215332,2833.010009765625,Churned,Dissatisfaction,Product dissatisfaction,1
49724-TEL,Male,64,No,Telangana,5,27,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.75,69.75,0.0,0,33.84000015258789,103.58999633789062,Churned,Competitor,Competitor had better devices,1
49834-ODI,Female,63,No,Odisha,7,19,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.8499984741211,292.79998779296875,0.0,0,147.72000122070312,440.5199890136719,Churned,Other,Moved,1
49859-UTT,Female,37,No,Uttar Pradesh,9,23,,Yes,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,82.0,1425.449951171875,0.0,0,225.0,1650.449951171875,Churned,Dissatisfaction,Product dissatisfaction,1
49885-MAH,Male,75,Yes,Maharashtra,2,33,,No,,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,44.849998474121094,2572.949951171875,12.069999694824219,0,0.0,2560.8798828125,Churned,Attitude,Attitude of support person,1
49945-AND,Female,67,No,Andhra Pradesh,12,4,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,73.5999984741211,520.0,0.0,0,266.489990234375,786.489990234375,Churned,Competitor,Competitor offered more data,1
49975-MAD,Female,77,Yes,Madhya Pradesh,3,25,Deal 3,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,99.55000305175781,3734.25,0.0,0,1800.8199462890625,5535.06982421875,Churned,Dissatisfaction,Service dissatisfaction,1
49982-UTT,Female,35,Yes,Uttar Pradesh,3,28,,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.5,791.75,0.0,0,427.67999267578125,1219.4300537109375,Churned,Competitor,Competitor made better offer,1
51098-DEL,Female,61,Yes,Delhi,9,32,Deal 4,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,85.3499984741211,1375.1500244140625,0.0,0,158.8800048828125,1534.030029296875,Churned,Dissatisfaction,Limited range of services,1
51123-HAR,Female,28,Yes,Haryana,4,7,,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.6500015258789,144.14999389648438,0.0,20,11.699999809265137,175.85000610351562,Churned,Competitor,Competitor had better devices,1
51140-ASS,Male,80,Yes,Assam,9,4,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,69.25,0.0,0,29.68000030517578,98.93000030517578,Churned,Attitude,Attitude of support person,1
51195-BIH,Male,36,Yes,Bihar,5,34,Deal 2,Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.75,2934.300048828125,0.0,0,1757.6300048828125,4691.93017578125,Churned,Other,Don't know,1
51214-MAH,Male,28,No,Maharashtra,12,22,,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,73.5999984741211,232.5,0.0,10,82.0199966430664,324.5199890136719,Joined,,,1
51260-MAD,Female,31,Yes,Madhya Pradesh,3,3,Deal 2,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.05000305175781,5364.7998046875,46.66999816894531,0,281.8399963378906,5599.97021484375,Stayed,Others,Others,1
51301-WES,Female,24,Yes,West Bengal,13,6,Deal 5,No,,Yes,DSL,No,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,29.649999618530273,118.5,0.0,0,0.0,118.5,Churned,Dissatisfaction,Limited range of services,1
51329-UTT,Male,30,Yes,Uttarakhand,7,19,Deal 5,Yes,No,No,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.200000762939453,20.200000762939453,0.0,0,10.979999542236328,31.18000030517578,Churned,Price,Long distance charges,1
51365-JHA,Female,32,No,Jharkhand,1,27,,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,78.94999694824219,927.3499755859375,0.0,80,304.0799865722656,1311.4300537109375,Churned,Attitude,Attitude of support person,1
51415-WES,Male,45,Yes,West Bengal,2,21,,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.9000015258789,3067.199951171875,0.0,0,887.760009765625,3954.9599609375,Churned,Attitude,Attitude of service provider,1
51432-BIH,Male,83,Yes,Bihar,4,29,,Yes,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.04999923706055,1236.1500244140625,0.0,0,727.02001953125,1963.1700439453125,Churned,Competitor,Competitor had better devices,1
51472-MAH,Female,82,Yes,Maharashtra,6,13,Deal 2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.4000015258789,4187.75,0.0,0,1724.4599609375,5912.2099609375,Churned,Competitor,Competitor had better devices,1
51481-UTT,Female,50,No,Uttar Pradesh,7,30,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.75,144.5500030517578,0.0,0,52.880001068115234,197.42999267578125,Churned,Competitor,Competitor had better devices,1
51582-AND,Female,40,Yes,Andhra Pradesh,4,25,Deal 5,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.04999923706055,91.0999984741211,0.0,40,29.399999618530273,160.5,Churned,Competitor,Competitor had better devices,1
51587-RAJ,Female,57,No,Rajasthan,15,7,,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.55000305175781,1415.550048828125,0.0,0,517.5800170898438,1933.1300048828125,Churned,Dissatisfaction,Service dissatisfaction,1
51597-MAD,Female,26,Yes,Madhya Pradesh,10,18,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,19.899999618530273,19.899999618530273,0.0,0,1.5,21.399999618530273,Joined,,,1
51652-HAR,Male,37,Yes,Haryana,1,34,,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.1500015258789,6283.2998046875,0.0,0,3011.9599609375,9295.259765625,Churned,Competitor,Competitor had better devices,1
51657-TAM,Male,54,No,Tamil Nadu,13,16,,Yes,No,No,,,,,,,,,,Month-to-Month,No,Credit Card,20.850000381469727,60.650001525878906,0.0,0,58.7400016784668,119.38999938964844,Joined,,,1
51695-MAH,Male,68,Yes,Maharashtra,5,12,Deal 5,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.099998474121094,45.099998474121094,0.0,0,15.279999732971191,60.380001068115234,Churned,Attitude,Attitude of support person,1
51740-TAM,Female,38,Yes,Tamil Nadu,4,25,,No,,Yes,DSL,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,31.0,95.05000305175781,0.0,20,0.0,115.05000305175781,Churned,Dissatisfaction,Poor expertise of online support,1
51751-KER,Female,62,No,Kerala,9,25,,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1500015258789,123.80000305175781,0.0,0,67.5,191.3000030517578,Joined,,,1
51961-BIH,Male,47,No,Bihar,9,25,Deal 5,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.95000076293945,123.05000305175781,0.0,0,73.91999816894531,196.97000122070312,Joined,,,1
51991-CHH,Female,62,No,Chhattisgarh,3,17,,Yes,Yes,Yes,DSL,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,61.599998474121094,1174.3499755859375,0.0,0,542.2000122070312,1716.550048828125,Churned,Price,Long distance charges,1
52031-TAM,Female,69,No,Tamil Nadu,12,14,,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9000015258789,1120.949951171875,0.0,0,419.0400085449219,1539.989990234375,Churned,Price,Price too high,1
